learnerID,school_year,Age,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
UICS25-288,1,11,83.0,81.0,83.0,83.0,86.0,85.0,85.0,86.0,84.0,84.0,82.0,81.0,83.0,84,85,88,85,85,84.0,83,85,84,85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-392,1,11,88.0,87.0,89.0,86.0,88.0,88.0,88.0,89.0,89.0,88.0,89.0,87.0,87.0,91,91,90,91,90,88.0,88,87,86,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN24-001,0,11,85.0,85.0,85.0,85.0,84.0,86.0,88.0,87.0,88.0,88.0,88.0,89.0,88.0,89,88,87,88,89,90.0,89,88,89,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
UICS25-205,1,12,85.0,86.0,86.0,86.0,86.0,80.0,83.0,80.0,84.91689751,80.0,80.0,80.0,80.0,80,80,83,82,80,83.0,84,86,85,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-269,1,13,86.0,86.0,87.0,87.0,87.0,87.0,86.0,86.0,84.0,83.0,82.0,82.0,83.0,81,80,80,81,81,83.0,82,82,82,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-033,1,11,75.0,75.0,75.0,75.0,76.0,75.0,75.0,76.0,76.0,76.0,76.0,77.0,76.0,80,79,79,80,80,89.0,88,88,88,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
LANES25-006,1,12,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,81,80,80,81,80,80.0,78,77,78,78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-049,1,12,89.0,91.0,87.0,88.0,90.0,89.0,90.0,90.0,89.0,89.0,89.0,87.0,87.0,91,91,93,91,91,89.0,87,89,88,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
UISC25-029,1,11,88.0,89.0,87.0,89.0,92.0,92.0,92.0,93.0,92.0,92.0,91.0,91.0,92.0,89,88,88,87,88,87.0,83,86,88,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-021,1,11,95.0,96.0,95.0,94.0,94.0,93.0,96.0,94.0,95.0,94.0,96.0,94.0,94.0,93,92,94,92,92,94.0,93,93,93,92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-087,1,11,82.0,82.0,82.0,82.0,83.0,83.0,83.0,83.0,84.0,83.0,83.0,83.0,84.0,86,85,84,84,85,85.0,83,84,85,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS24-003,0,11,77.0,76.0,78.0,76.0,82.0,81.0,82.0,81.0,84.0,83.0,83.0,83.0,82.0,83,83,81,82,83,77.0,77,76,79,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.93
LANES25-091,1,11,81.0,80.0,82.0,83.0,85.0,84.0,83.0,85.0,84.0,82.0,83.0,84.0,84.0,84,83,83,83,84,82.0,81,82,80,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-106,1,12,90.0,95.0,94.0,93.0,87.0,87.0,86.0,86.0,89.0,90.0,89.0,88.0,87.0,93,94,95,94,92,95.0,96,95,96,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-146,1,11,77.0,75.0,78.0,79.0,79.0,80.0,80.0,79.0,81.0,80.0,80.0,79.0,80.0,88,88,88,89,88,79.0,80,79,78,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-124,1,11,84.0,84.0,85.0,84.0,87.0,85.0,85.0,87.0,86.0,83.0,83.0,85.0,85.0,84,83,83,84,85,86.0,83,82,82,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-248,1,11,78.0,76.0,80.0,80.0,85.0,84.0,84.0,85.0,82.0,82.0,82.0,81.0,82.0,79,78,77,77,77,79.0,79,78,78,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-098,1,11,80.0,80.0,81.0,82.0,83.0,81.0,82.0,82.0,83.0,81.0,82.0,81.0,83.0,82,82,82,82,82,82.0,81,81,81,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-102,1,11,90.0,86.0,83.0,86.0,87.0,87.0,85.0,85.0,88.0,87.0,87.0,88.0,88.0,86,86,84,86,86,89.0,90,90,90,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-054,1,12,87.0,89.0,88.0,90.0,86.0,86.0,86.0,88.0,87.0,87.0,88.0,87.0,87.0,88,87,86,87,87,89.0,89,90,90,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-016,1,11,83.0,81.0,83.0,83.0,86.0,86.0,85.0,85.0,86.0,86.0,86.0,86.0,86.0,85,85,83,85,85,86.0,86,85,87,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.7
NAN25-052,1,12,84.0,84.0,84.0,89.0,76.0,89.0,86.0,87.0,88.0,77.0,81.0,75.0,94.0,77,75,81,94,84,76.0,77,89,75,92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-108,1,11,83.0,81.0,82.0,83.0,84.0,82.0,82.0,84.0,84.0,80.0,84.0,82.0,83.0,86,84,86,86,85,84.0,83,82,82,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-017,1,10,79.0,79.0,78.0,79.0,81.0,81.0,78.0,80.0,79.0,78.0,79.0,78.0,78.0,82,82,82,82,82,80.0,80,79,78,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-163,1,13,75.0,76.0,75.0,75.0,77.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0,76.0,75,75,75,75,75,76.0,76,76,76,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-038,1,12,84.0,83.0,85.0,84.0,88.0,87.0,86.0,87.0,87.0,86.0,85.0,85.0,85.0,83,84,85,85,87,88.0,89,88,89,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-247,1,11,78.0,78.0,79.0,80.0,79.0,78.0,80.0,80.0,82.0,81.0,81.0,82.0,81.0,82,80,80,80,80,82.0,80,80,80,82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-072,1,12,86.0,84.0,84.0,85.0,88.0,87.0,87.0,87.0,87.0,86.0,86.0,86.0,87.0,91,91,91,91,91,88.0,88,87,88,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,66.82
DAPSMECSE25-026,1,15,86.0,85.0,86.0,86.0,83.0,82.0,83.0,83.0,83.0,82.0,81.0,83.0,82.0,86,84,85,85,86,84.0,82,86,87,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS24-029,0,12,76.0,76.0,76.0,76.0,79.0,78.0,78.0,79.0,82.0,81.0,81.0,82.0,81.0,80,80,80,80,80,79.0,78,78,78,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES25-076,1,12,75.0,75.0,75.0,76.0,76.0,76.0,76.0,76.0,82.0,80.0,80.0,80.0,82.0,80,78,79,79,81,81.0,77,77,77,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.7
UICS24-068,0,11,81.0,80.0,80.0,80.0,82.0,81.0,82.0,83.0,82.0,82.0,81.0,81.0,82.0,83,82,81,81,81,83.0,82,81,81,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES25-044,1,11,88.0,91.0,88.0,89.0,85.0,84.0,85.0,86.0,90.0,89.0,90.0,89.0,90.0,93,91,88,92,91,90.0,90,90,90,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-045,1,11,92.0,83.0,90.0,89.0,91.0,89.0,90.0,89.0,91.0,89.0,91.0,91.0,91.0,90,90,89,90,90,93.0,92,88,91,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.08
UICS25-141,1,12,82.0,80.0,82.0,81.0,82.0,81.0,81.0,83.0,80.0,81.0,81.0,80.0,82.0,85,83,84,83,85,84.0,83,82,85,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-029,0,11,75.0,81.0,76.0,78.0,78.0,77.0,76.0,77.0,78.0,78.0,78.0,78.0,77.0,79,79,79,78,79,82.0,80,81,80,80,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-185,1,11,83.0,84.0,83.0,85.0,84.0,84.0,84.0,84.0,76.0,76.0,76.0,76.0,76.0,83,82,82,83,84,84.0,83,83,83,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES24-008,0,11,80.0,79.0,79.0,81.0,82.0,80.0,83.0,81.0,85.0,84.0,84.0,85.0,85.0,85,84,84,84,85,85.0,85,85,87,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
BES24-017,0,11,80.0,80.0,80.0,82.0,82.0,81.0,81.0,81.0,81.0,81.0,82.0,80.0,82.0,81,80,81,80,80,88.0,85,86,86,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-104,1,12,78.0,78.0,79.0,79.0,84.0,81.0,83.0,83.0,79.0,79.0,79.0,80.0,79.0,84,84,79,80,81,85.0,84,82,84,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-048,1,12,82.0,85.0,88.0,89.0,77.0,93.0,94.0,93.0,85.0,95.0,83.0,87.0,80.0,91,91,81,89,88,77.0,81,83,76,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-106,1,11,83.0,84.0,83.0,83.0,85.0,85.0,87.0,85.0,88.0,88.0,88.0,87.0,87.0,86,84,84,85,86,86.0,86,83,85,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-068,1,11,89.0,88.0,90.0,90.0,94.0,93.0,94.0,94.0,94.0,93.0,94.0,93.0,94.0,92,95,92,92,90,93.0,95,95,94,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UISC25-075,1,11,92.0,91.0,91.0,93.0,94.0,93.0,93.0,94.0,93.0,93.0,94.0,94.0,93.0,92,93,92,91,90,93.0,93,93,94,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-398,1,11,77.0,77.0,77.0,78.0,81.0,80.0,80.0,81.0,81.0,79.0,79.0,79.0,79.0,76,76,76,76,76,80.0,80,79,80,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
NAN25-060,1,14,85.0,93.0,87.0,87.0,80.0,82.0,81.0,82.0,84.0,88.0,83.0,93.0,87.0,92,89,90,79,91,80.0,94,84,94,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-021,1,11,79.0,78.0,77.0,77.0,80.0,79.0,80.0,81.0,81.0,81.0,81.0,81.0,82.0,77,78,79,77,79,78.0,77,77,77,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-031,1,12,80.0,80.0,80.0,83.0,85.0,81.0,81.0,83.0,84.0,81.0,81.0,82.0,83.0,79,77,78,77,78,79.0,80,78,80,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-032,1,12,90.0,91.0,90.0,90.0,89.0,89.0,90.0,90.0,87.0,86.0,86.0,85.0,87.0,91,90,90,89,90,89.0,82,82,83,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-030,1,11,86.0,87.0,85.0,85.0,81.0,80.0,82.0,80.0,80.0,78.0,79.0,78.0,80.0,81,80,81,82,81,89.0,86,86,87,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
BES25-044,1,12,84.0,84.0,82.0,83.0,86.0,85.0,85.0,87.0,80.0,80.0,81.0,81.0,82.0,86,86,83,85,86,87.0,84,84,85,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-241,1,11,84.0,80.0,82.0,84.0,85.0,86.0,87.0,86.0,87.0,85.0,85.0,86.0,87.0,86,85,85,84,86,87.0,86,85,87,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-003,1,11,87.0,87.0,89.0,88.0,87.0,86.0,86.0,87.0,91.0,89.0,90.0,91.0,89.0,93,92,93,94,92,93.0,93,93,95,91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-053,1,11,85.0,84.0,86.0,86.0,88.0,87.0,87.0,88.0,87.0,85.0,85.0,85.0,85.0,91,91,88,86,89,91.0,90,90,90,90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-077,1,11,92.0,92.0,91.0,94.0,92.0,94.0,92.0,94.0,93.0,92.0,93.0,93.0,94.0,90,91,86,89,89,91.0,93,91,91,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UISC25-061,1,12,90.0,89.0,88.0,93.0,94.0,94.0,94.0,95.0,93.0,93.0,93.0,93.0,95.0,92,93,89,91,91,93.0,92,92,91,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.08
UICS25-002,1,11,88.0,87.0,88.0,86.0,88.0,87.0,86.0,86.0,87.0,86.0,86.0,86.0,86.0,92,89,88,86,89,91.0,87,86,88,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-019,0,11,87.0,87.0,87.0,88.0,86.0,85.0,85.0,84.0,84.0,82.0,82.0,82.0,83.0,85,83,82,83,83,87.0,85,86,85,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-231,1,11,87.0,88.0,87.0,86.0,86.0,88.0,87.0,88.0,84.91689751,87.0,86.0,84.0,84.0,85,86,86,85,85,85.0,86,86,86,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-143,1,12,86.0,85.0,87.0,86.0,85.0,84.0,85.0,85.0,86.0,86.0,86.0,86.0,86.0,84,84,82,85,84,87.0,87,87,87,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-184,1,11,83.0,80.0,80.0,84.0,85.0,85.0,85.0,85.0,84.0,83.0,82.0,83.0,84.0,84,84,86,85,84,83.0,80,80,81,82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.82
UICS25-153,1,11,75.0,76.0,76.0,77.0,80.0,80.0,80.0,80.0,81.0,81.0,81.0,81.0,81.0,81,80,80,80,80,82.0,81,81,83,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-005,1,11,87.0,87.0,85.0,86.0,86.0,83.0,84.0,85.0,79.0,80.0,78.0,77.0,76.0,86,85,85,85,87,89.0,88,88,88,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
BES25-177,1,11,93.0,94.0,91.0,91.0,90.0,89.0,90.0,90.0,87.0,87.0,87.0,87.0,86.0,89,87,89,87,99,91.0,90,90,89,90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-065,1,12,80.0,81.0,86.0,84.0,86.0,84.0,87.0,88.0,86.0,85.0,85.0,86.0,87.0,83,79,83,77,82,86.0,85,83,82,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
UICS25-133,1,11,77.0,76.0,77.0,77.0,82.0,81.0,82.0,82.0,81.0,80.0,80.0,80.0,80.0,80,79,79,79,79,81.0,80,79,79,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-171,1,12,89.0,91.0,89.0,90.0,87.0,87.0,87.0,87.0,88.0,86.0,87.0,88.0,87.0,91,90,91,90,90,92.0,91,95,92,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
NAN25-064,1,12,82.0,86.0,82.0,90.0,90.0,79.0,76.0,90.0,75.0,83.0,92.0,88.0,94.0,80,76,92,84,90,89.0,86,84,89,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-279,1,11,89.0,90.0,88.0,91.0,92.0,91.0,91.0,91.0,88.0,87.0,87.0,87.0,88.0,86,84,83,84,85,88.0,87,86,87,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.82
BES25-004,1,11,84.0,87.0,83.0,83.0,82.0,82.0,82.0,83.0,83.0,82.0,82.0,83.0,83.0,84,83,83,83,84,86.0,86,86,87,86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,80.54
BES25-141,1,11,79.0,78.0,79.0,80.0,80.0,79.0,80.0,81.0,75.0,75.0,75.0,75.0,75.0,76,76,76,76,76,78.0,78,78,78,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-055,1,11,88.0,86.0,85.0,89.0,91.0,90.0,90.0,90.0,92.0,92.0,92.0,92.0,93.0,91,89,88,87,87,92.0,91,91,91,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
UICS25-272,1,11,79.0,80.0,79.0,79.0,85.0,84.0,84.0,85.0,83.0,84.0,83.0,83.0,82.0,87,85,82,83,85,84.0,85,82,83,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-383,1,11,81.0,80.0,81.0,82.0,85.0,84.0,84.0,85.0,84.0,84.0,84.0,84.0,84.0,80,80,79,79,81,83.0,82,83,82,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.82
LANES25-034,1,11,94.0,93.0,90.0,90.0,87.0,87.0,87.0,86.0,87.0,86.0,86.0,87.0,87.0,86,85,84,85,86,88.0,87,84,86,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-045,1,12,83.0,78.0,81.0,82.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,77.0,84,84,84,85,84,84.0,83,84,85,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.54
UISC25-031,1,11,89.0,90.0,89.0,90.0,91.0,90.0,90.0,91.0,89.0,90.0,90.0,87.0,89.0,90,91,91,91,91,92.0,91,88,89,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-220,1,11,90.0,91.0,89.0,89.0,89.0,87.0,90.0,91.0,84.91689751,87.0,89.0,90.0,90.0,89,84,85,86,87,85.0,85,87,87,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-045,1,11,83.0,84.0,82.0,81.0,85.0,85.0,84.0,85.0,86.0,85.0,85.0,86.0,86.0,82,80,80,83,83,86.0,84,86,85,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-178,1,11,89.0,87.0,86.0,90.0,92.0,92.0,92.0,92.0,90.0,90.0,89.0,90.0,91.0,88,86,88,87,86,87.0,87,87,87,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-169,1,12,79.0,79.0,79.0,79.0,78.0,78.0,78.0,78.0,80.0,79.0,79.0,79.0,81.0,79,77,77,78,79,80.0,81,83,83,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-196,1,11,85.0,85.0,85.0,85.0,87.0,91.0,86.0,87.0,86.0,83.0,84.0,86.0,86.0,85,84,85,84,84,86.0,89,89,86,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-278,1,11,81.0,81.0,83.0,82.0,87.0,85.0,87.0,86.0,87.0,86.0,86.0,86.0,87.0,82,82,84,82,82,86.0,84,84,82,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-011,1,11,84.0,83.0,84.0,85.0,82.0,82.0,82.0,82.0,82.0,81.0,81.0,80.0,81.0,86,87,85,86,87,88.0,87,86,86,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-134,1,13,80.0,76.0,77.0,77.0,87.0,84.0,85.0,85.0,82.0,81.0,82.0,82.0,81.0,80,80,80,80,80,77.0,75,75,75,75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-151,1,13,81.0,81.0,82.0,83.0,78.0,80.0,80.0,79.0,80.0,79.0,81.0,81.0,81.0,82,82,83,82,83,81.0,80,80,80,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-262,1,11,75.0,75.0,76.0,76.0,81.0,81.0,79.0,81.0,80.0,78.0,78.0,79.0,80.0,80,78,79,79,80,81.0,81,81,81,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-066,1,11,92.0,90.0,89.0,90.0,84.0,83.0,86.0,84.0,83.0,82.0,83.0,83.0,82.0,87,87,85,86,86,87.0,84,86,86,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
