learnerID,School,Age,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,school_year,Filipino_avg,English_avg,Math_avg,AralPan_avg,Science_avg,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
UICS25-337,Urdaneta I Central School,12,81.0,80.0,84.0,83.0,83.0,83.0,85.0,83.0,83.0,82.0,83.0,82.0,83.0,87,87,88,86,86,86.0,88,88,86,86,1,84.0,84.0,85.6,84.2,84.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-194,Urdaneta I Central School,11,85.0,83.0,85.0,84.0,86.0,90.0,84.0,85.0,83.0,82.0,82.0,82.0,83.0,83,82,84,82,83,81.0,81,80,80,81,1,83.6,83.6,83.0,83.2,81.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-132,Lananpin Elementary School,11,82.0,81.0,83.0,83.0,82.0,82.0,82.0,82.0,85.0,85.0,85.0,85.0,85.0,84,82,81,84,84,84.0,85,83,85,85,1,83.4,83.0,82.8,83.8,84.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
NAN25-057,Nancayasan Elementary School,14,88.0,76.0,85.0,76.0,83.0,88.0,91.0,95.0,94.0,84.0,83.0,75.0,93.0,81,76,82,76,84,82.0,88,80,84,87,1,85.6,82.4,84.2,87.0,78.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
UISC25-081,Urdaneta City SPED Center,11,98.0,97.0,98.0,97.0,92.0,91.0,91.0,92.0,90.0,93.0,93.0,93.0,92.0,87,94,93,91,89,91.0,90,92,90,90,1,91.6,93.0,93.4,92.0,91.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-124,Badipa Elementary School,11,81.0,80.0,80.0,79.0,80.0,80.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0,80,78,77,77,80,79.0,78,78,78,79,1,79.4,78.6,78.4,79.0,77.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-313,Urdaneta I Central School,11,85.0,82.0,84.0,87.0,88.0,88.0,89.0,89.0,87.0,88.0,88.0,87.0,87.0,85,81,85,85,85,88.0,88,90,89,89,1,86.6,85.4,87.2,87.4,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-119,Urdaneta City SPED Center,11,94.0,94.0,93.0,95.0,95.0,94.0,95.0,96.0,94.0,95.0,95.0,94.0,94.0,96,96,95,96,96,93.0,94,94,96,93,1,94.4,94.6,94.4,94.8,95.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.08
UICS24-042,Urdaneta I Central School,11,86.0,85.0,87.0,86.0,87.0,86.0,86.0,86.0,85.0,84.0,85.0,84.0,85.0,86,85,85,85,86,85.0,86,84,84,84,0,85.8,85.2,85.4,85.4,84.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-059,Urdaneta I Central School,11,90.0,91.0,88.0,87.0,89.0,88.0,86.0,85.0,87.0,87.0,87.0,86.0,86.0,91,92,91,91,91,91.0,90,86,88,90,1,89.6,89.6,87.6,87.8,88.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-007,Urdaneta City SPED Center,11,94.0,94.0,94.0,94.0,94.0,94.0,94.0,93.0,93.0,94.0,93.0,93.0,92.0,93,94,95,94,93,93.0,92,93,92,90,1,93.4,93.6,93.8,92.4,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-034,Badipa Elementary School,12,91.0,87.0,89.0,90.0,84.0,82.0,83.0,84.0,81.0,81.0,81.0,81.0,81.0,85,84,85,83,85,87.0,84,86,86,85,1,85.6,83.6,84.8,85.0,83.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-088,Urdaneta I Central School,12,90.0,90.0,90.0,90.0,91.0,89.0,91.0,90.0,87.0,87.0,88.0,87.0,87.0,91,92,91,92,91,89.0,89,90,89,93,1,89.6,89.4,90.0,90.2,89.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-013,Badipa Elementary School,11,86.0,86.0,86.0,86.0,92.0,92.0,92.0,91.0,92.0,92.0,91.0,92.0,92.0,92,89,94,91,89,90.0,89,91,90,89,1,90.4,89.6,90.8,89.4,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-044,Badipa Elementary School,11,88.0,88.0,87.0,87.0,86.0,86.0,85.0,88.0,86.0,86.0,85.0,84.0,86.0,88,87,87,88,87,88.0,90,90,88,87,0,87.2,87.4,86.8,87.0,86.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-108,Badipa Elementary School,11,84.0,82.0,86.0,83.0,83.0,83.0,83.0,84.0,82.0,82.0,81.0,82.0,82.0,81,80,80,80,82,87.0,86,87,87,86,1,83.4,82.6,83.4,83.4,83.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.54
LANES25-147,Lananpin Elementary School,12,85.0,85.0,81.0,84.0,77.0,77.0,77.0,77.0,79.0,77.0,79.0,78.0,77.0,81,82,76,79,82,83.0,82,84,83,82,1,81.0,80.6,79.4,80.4,80.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
NAN25-015,Nancayasan Elementary School,11,89.0,88.0,89.0,89.0,85.0,85.0,85.0,84.0,80.0,81.0,78.0,77.0,80.0,86,86,86,93,87,88.0,88,88,88,87,1,85.6,85.6,85.2,85.4,86.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.64
UICS25-101,Urdaneta I Central School,12,79.0,78.0,78.0,77.0,77.0,76.0,77.0,79.0,82.0,81.0,81.0,81.0,82.0,84,83,81,79,83,81.0,81,81,82,82,1,80.6,79.8,79.6,80.6,80.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-139,Lananpin Elementary School,11,76.0,78.0,76.0,77.0,86.0,85.0,88.0,86.0,89.0,89.0,89.0,89.0,89.0,87,84,85,86,85,84.0,86,86,85,85,1,84.4,84.4,84.8,84.4,86.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
UISC25-109,Urdaneta City SPED Center,11,79.0,79.0,79.0,80.0,84.0,83.0,83.0,85.0,84.0,86.0,83.0,84.0,84.0,87,90,89,86,89,90.0,90,88,89,89,1,84.8,85.6,84.4,85.4,86.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
DAPSMECSE25-012,Don Amadeo Perez Sr. Memorial Elementary School - East,11,76.0,75.0,76.0,76.0,79.0,79.0,78.0,83.0,83.0,84.0,84.0,86.0,84.0,80,79,79,79,80,83.0,81,82,80,84,1,80.2,79.6,79.8,81.4,81.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
NAN25-016,Nancayasan Elementary School,11,88.0,89.0,88.0,87.0,90.0,88.0,89.0,91.0,92.0,92.0,91.0,91.0,92.0,91,90,89,90,90,95.0,92,91,91,91,1,91.2,90.2,89.6,90.2,90.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-133,Lananpin Elementary School,12,87.0,86.0,82.0,84.0,87.0,86.0,88.0,86.0,86.0,86.0,85.0,85.0,86.0,86,83,83,85,85,90.0,89,90,90,92,1,87.2,86.0,85.6,86.6,86.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.7
UICS25-298,Urdaneta I Central School,12,87.0,87.0,89.0,89.0,90.0,89.0,89.0,89.0,87.0,86.0,87.0,86.0,86.0,82,81,80,80,80,84.0,82,82,82,83,1,86.0,85.0,85.4,85.4,82.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DCBMES25-013,Don Clemente Blanco Memorial Elementary School,11,87.0,85.0,85.0,85.0,92.0,90.0,89.0,91.0,89.0,89.0,89.0,90.0,90.0,88,89,87,90,89,91.0,91,92,91,90,1,89.4,88.8,88.4,89.0,90.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
LANES25-128,Lananpin Elementary School,11,80.0,79.0,81.0,82.0,77.0,76.0,77.0,78.0,80.0,79.0,79.0,78.0,78.0,80,80,81,77,80,81.0,79,79,79,81,1,79.6,78.6,79.4,79.8,78.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAPSMECSE25-011,Don Amadeo Perez Sr. Memorial Elementary School - East,12,88.0,88.0,86.0,87.0,88.0,88.0,88.0,87.0,95.0,87.0,87.0,89.0,89.0,88,88,87,87,87,90.0,89,86,90,88,1,89.8,88.0,86.8,87.6,88.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-209,Urdaneta I Central School,11,88.0,88.0,88.0,87.0,87.0,84.0,84.0,83.0,84.91689751,83.0,85.0,84.0,86.0,84,84,80,80,80,80.0,81,86,82,81,1,84.783379502,84.0,84.6,83.4,82.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-079,Urdaneta I Central School,12,83.90609137,82.97468354,83.60759494,84.18387909,91.0,90.0,90.0,90.0,93.0,92.0,91.0,91.0,92.0,91,90,87,87,87,89.0,90,89,89,90,1,89.58121827400001,88.994936708,88.121518988,88.636775818,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
LANES24-014,Lananpin Elementary School,13,83.0,82.0,84.0,85.0,88.0,87.0,88.0,86.0,87.0,83.0,84.0,84.0,84.0,85,84,84,84,84,87.0,87,87,87,86,0,86.0,84.6,85.4,85.0,85.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
NAN25-056,Nancayasan Elementary School,11,81.0,81.0,76.0,77.0,84.0,75.0,84.0,89.0,88.0,90.0,83.0,75.0,81.0,88,91,82,94,91,87.0,75,94,91,81,1,85.6,82.4,83.8,83.8,86.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
BES24-026,Badipa Elementary School,12,81.0,80.0,83.0,86.0,83.0,82.0,82.0,84.0,82.0,82.0,84.0,81.0,83.0,84,83,84,83,85,88.0,83,84,84,84,0,83.6,82.0,83.4,84.4,82.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES25-131,Lananpin Elementary School,12,79.0,80.0,80.0,79.0,76.0,76.0,76.0,76.0,78.0,78.0,79.0,78.0,79.0,82,81,82,80,81,76.0,76,76,76,77,1,78.2,78.2,78.6,78.4,78.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-229,Urdaneta I Central School,13,83.90609137,82.97468354,83.60759494,92.0,92.0,89.0,91.0,91.0,84.91689751,91.0,90.0,88.0,89.0,88,91,87,85,87,81.0,89,87,89,88,1,85.964597776,88.594936708,87.721518988,89.4,87.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS24-047,Urdaneta I Central School,12,88.0,84.0,86.0,87.0,87.0,87.0,88.0,87.0,87.0,87.0,86.0,86.0,86.0,84,83,83,83,84,87.0,86,83,85,83,0,86.6,85.4,85.2,85.4,84.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UISC25-046,Urdaneta City SPED Center,12,93.0,92.0,91.0,95.0,96.0,95.0,95.0,94.0,95.0,95.0,95.0,95.0,96.0,95,96,93,94,95,93.0,96,94,95,92,1,94.4,94.8,93.6,94.4,94.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-140,Badipa Elementary School,11,78.0,83.0,76.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,81,80,80,80,80,81.0,80,81,81,81,1,78.4,79.0,77.8,78.0,79.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-287,Urdaneta I Central School,12,84.0,83.0,84.0,83.0,88.0,86.0,86.0,87.0,87.0,85.0,85.0,86.0,87.0,91,91,92,91,91,89.0,87,86,87,91,1,87.8,86.4,86.6,87.8,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-082,Urdaneta I Central School,11,87.0,87.0,89.0,89.0,90.0,89.0,89.0,89.0,90.0,89.0,88.0,87.0,87.0,93,93,91,89,90,92.0,92,89,91,92,1,90.4,90.0,89.2,89.4,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-008,Don Alipio Fernandez Sr. Integrated School,11,86.0,87.0,86.0,85.0,84.0,85.0,84.0,85.0,87.0,87.0,87.0,86.0,87.0,84,84,84,83,84,82.0,83,80,82,79,1,84.6,85.2,84.2,84.0,83.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UISC25-085,Urdaneta City SPED Center,11,91.0,89.0,90.0,90.0,91.0,90.0,90.0,91.0,93.0,92.0,93.0,92.0,93.0,88,91,91,92,90,93.0,93,93,91,92,1,91.2,91.0,91.4,91.2,91.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-198,Badipa Elementary School,11,90.0,92.0,89.0,89.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,82.0,84.0,83,81,79,79,83,84.0,83,84,83,83,1,85.2,84.8,84.0,84.6,81.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-023,Badipa Elementary School,11,83.0,82.0,84.0,85.0,87.0,88.0,87.0,88.0,85.0,86.0,86.0,83.0,84.0,85,84,84,84,85,89.0,88,88,89,88,0,85.8,85.6,85.8,86.0,85.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-399,Urdaneta I Central School,12,78.0,78.0,78.0,79.0,85.0,84.0,83.0,84.0,82.0,81.0,81.0,81.0,83.0,84,84,86,84,84,84.0,84,82,84,84,1,82.6,82.2,82.0,82.8,83.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-139,Badipa Elementary School,11,77.0,75.0,76.0,77.0,79.0,79.0,79.0,79.0,77.0,76.0,76.0,76.0,76.0,79,79,79,79,79,80.0,79,80,79,80,1,78.4,77.6,78.0,78.2,78.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-107,Badipa Elementary School,11,91.0,92.0,90.0,91.0,87.0,88.0,88.0,89.0,87.0,87.0,87.0,87.0,87.0,87,86,87,86,87,88.0,84,89,87,87,1,88.0,87.4,88.2,88.2,86.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-060,Lananpin Elementary School,11,86.0,85.0,81.0,81.0,81.0,81.0,81.0,81.0,84.0,83.0,82.0,82.0,81.0,84,83,82,82,82,85.0,84,83,84,84,1,84.0,83.2,81.8,81.8,82.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
UICS25-378,Urdaneta I Central School,12,83.0,84.0,85.0,85.0,86.0,84.0,84.0,84.0,86.0,86.0,87.0,85.0,87.0,85,83,83,83,84,82.0,82,79,80,82,1,84.4,83.8,83.6,84.4,82.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-119,Badipa Elementary School,11,77.0,76.0,77.0,78.0,79.0,77.0,79.0,79.0,77.0,77.0,77.0,77.0,78.0,82,82,83,82,82,81.0,80,80,81,82,1,79.2,78.4,79.2,79.8,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-072,Badipa Elementary School,11,83.0,83.0,83.0,85.0,83.0,85.0,85.0,85.0,85.0,84.0,84.0,84.0,85.0,85,83,83,83,85,83.0,82,83,82,83,1,83.8,83.4,83.6,84.6,83.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAFSIS25-036,Don Alipio Fernandez Sr. Integrated School,12,80.0,79.0,81.0,82.0,85.0,83.0,84.0,85.0,81.0,81.0,81.0,81.0,81.0,78,78,79,77,78,81.0,80,81,79,79,1,81.0,80.2,81.2,81.0,79.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES25-213,Badipa Elementary School,11,77.0,76.0,75.0,76.0,82.0,81.0,82.0,82.0,77.0,77.0,77.0,77.0,78.0,82,80,81,82,82,82.0,81,81,82,83,1,80.0,79.0,79.2,80.2,80.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
NAN25-012,Nancayasan Elementary School,11,90.0,91.0,90.0,89.0,91.0,88.0,90.0,90.0,93.0,89.0,90.0,90.0,90.0,91,91,91,92,91,93.0,93,93,92,91,1,91.6,90.4,90.8,90.2,91.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-136,Lananpin Elementary School,11,91.0,92.0,92.0,92.0,92.0,92.0,92.0,93.0,90.0,90.0,90.0,90.0,90.0,92,91,91,92,90,91.0,91,91,90,92,1,91.2,91.2,91.2,91.4,90.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES24-005,Badipa Elementary School,11,80.0,80.0,80.0,80.0,78.0,77.0,77.0,78.0,82.0,82.0,82.0,83.0,83.0,83,82,81,82,82,85.0,84,84,85,83,0,81.6,81.0,80.8,81.2,83.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES25-103,Lananpin Elementary School,11,83.0,79.0,76.0,78.0,77.0,77.0,77.0,77.0,81.0,79.0,81.0,79.0,80.0,84,84,81,82,81,86.0,85,82,84,83,1,82.2,80.8,79.4,79.8,81.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-051,Urdaneta I Central School,12,86.0,86.0,85.0,89.0,91.0,90.0,90.0,90.0,92.0,92.0,92.0,91.0,92.0,88,86,87,85,86,90.0,90,90,89,91,1,89.4,88.8,88.8,89.6,88.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC24-015,Urdaneta City SPED Center,11,93.0,90.0,91.0,91.0,92.0,92.0,92.0,92.0,93.0,93.0,93.0,94.0,93.0,95,95,96,94,94,95.0,93,93,93,93,0,93.6,92.6,93.0,92.6,93.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
UICS24-049,Urdaneta I Central School,12,81.0,80.0,80.0,80.0,84.0,82.0,82.0,83.0,84.0,82.0,82.0,84.0,84.0,82,82,82,82,81,84.0,84,84,84,84,0,83.0,82.0,82.0,82.4,83.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS24-039,Urdaneta I Central School,12,81.0,81.0,81.0,81.0,83.0,81.0,81.0,82.0,82.0,81.0,80.0,79.0,81.0,83,83,82,83,84,86.0,86,86,86,86,0,83.0,82.4,82.0,82.8,82.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
BES25-089,Badipa Elementary School,11,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78,78,78,78,78,77.0,77,77,77,77,1,77.2,77.2,77.2,77.2,77.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES24-016,Lananpin Elementary School,11,81.0,80.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,81.0,82.0,81.0,83,83,82,83,83,86.0,84,84,84,86,0,82.8,82.2,82.0,82.8,83.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
DCBMES25-020,Don Clemente Blanco Memorial Elementary School,11,82.0,78.0,80.0,78.0,81.0,79.0,79.0,82.0,83.0,82.0,80.0,81.0,83.0,85,80,82,83,79,86.0,84,86,83,84,1,83.4,80.6,81.4,81.2,82.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
BES25-156,Badipa Elementary School,11,90.0,91.0,91.0,91.0,87.0,87.0,87.0,86.0,87.0,86.0,86.0,87.0,87.0,89,90,87,89,89,90.0,90,91,90,88,1,88.6,88.8,88.4,88.2,88.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES24-028,Lananpin Elementary School,11,86.0,84.0,87.0,87.0,85.0,85.0,85.0,83.0,86.0,85.0,86.0,86.0,86.0,86,85,85,87,86,87.0,86,87,87,86,0,86.0,85.0,86.0,85.6,86.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
UISC25-087,Urdaneta City SPED Center,11,92.0,94.0,94.0,95.0,91.0,92.0,91.0,92.0,92.0,93.0,92.0,92.0,93.0,96,95,93,94,92,94.0,94,90,94,92,1,93.0,93.6,92.0,92.8,93.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UISC24-029,Urdaneta City SPED Center,11,92.0,89.0,81.0,87.0,87.0,90.0,89.0,91.0,93.0,92.0,92.0,93.0,93.0,91,90,89,89,90,91.0,90,89,90,90,0,90.8,90.2,88.0,90.2,90.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,76.93
BES24-013,Badipa Elementary School,11,81.0,81.0,80.0,81.0,78.0,76.0,76.0,77.0,83.0,83.0,81.0,80.0,82.0,85,85,83,83,85,83.0,83,84,83,83,0,82.0,81.6,80.8,81.6,82.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-144,Urdaneta I Central School,12,87.0,81.0,85.0,87.0,86.0,85.0,88.0,86.0,89.0,86.0,87.0,89.0,87.0,86,88,83,88,84,87.0,81,77,80,80,1,87.0,84.2,84.0,84.8,85.66666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-164,Badipa Elementary School,11,90.0,90.0,90.0,89.0,90.0,89.0,89.0,89.0,92.0,93.0,93.0,92.0,92.0,91,90,92,91,91,91.0,91,90,91,89,1,90.8,90.6,90.8,90.0,91.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
NAN25-020,Nancayasan Elementary School,12,85.0,84.0,83.0,84.0,83.0,82.0,82.0,84.0,81.0,79.0,79.0,79.0,80.0,81,80,79,79,80,87.0,86,85,86,84,1,83.4,82.2,81.6,82.4,81.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
