Learner ID,Gender,Age,Mother Tongue,Nutritional Status,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,MPS
UISC25-026,F,11,Tagalog,Normal,89,91,93,95,93,92,92,93,91,90,90,90,91,93,93,94,93,93,90,92,93,93,93,72.08
UISC25-027,F,11,Tagalog,Severely Wasted,86,86,86,87,90,89,90,91,88,89,88,90,89,86,87,87,88,86,88,89,87,89,89,72.08
UISC25-028,M,11,Filipino,Normal,82,82,80,82,85,84,85,85,93,91,92,91,90,91,90,91,92,92,89,89,88,89,89,72.08
UISC25-029,F,11,Tagalog,Normal,88,89,87,89,92,92,92,93,92,92,91,91,92,89,88,88,87,88,87,83,86,88,86,72.08
UISC25-030,M,11,Tagalog,Normal,87,87,86,86,88,87,88,87,87,87,86,87,86,87,86,85,86,86,88,88,90,90,89,72.08
UISC25-031,F,11,Tagalog,Normal,89,90,89,90,91,90,90,91,89,90,90,87,89,90,91,91,91,91,92,91,88,89,81,72.08
UISC25-032,M,12,Tagalog,Normal,85,84,86,84,85,85,84,84,88,87,88,87,87,92,91,93,92,92,92,92,93,91,91,72.08
UISC25-033,M,12,Tagalog,Normal,91,88,88,94,92,91,91,92,90,89,89,90,91,90,91,84,90,89,90,90,90,90,90,72.08
UISC25-034,F,11,Tagalog,Normal,91,89,86,91,91,90,90,91,93,92,92,92,93,93,91,90,90,91,91,91,93,91,90,72.08
UISC25-035,F,12,Tagalog,Normal,90,91,89,92,91,93,90,91,90,89,91,92,90,94,92,94,94,92,93,92,92,91,91,72.08
UISC25-036,M,12,Tagalog,Normal,83,83,87,86,86,85,86,85,88,88,88,88,87,84,84,84,84,83,88,88,87,87,87,72.08
UISC25-037,M,12,Ilocano,Normal,82,82,82,84,86,83,84,83,87,84,85,85,85,86,85,85,88,86,88,89,89,90,88,72.08
UISC25-038,M,11,Tagalog,Overweight,91,91,91,92,89,92,89,90,89,89,88,87,87,84,85,84,87,85,92,91,90,91,91,72.08
UISC25-039,M,11,Tagalog,Normal,85,84,83,83,84,82,83,83,86,85,85,85,85,86,85,85,84,85,85,85,83,85,84,72.08
UISC25-040,M,12,Tagalog,Normal,88,85,89,89,88,87,88,88,89,87,87,87,88,89,89,89,88,88,89,89,89,90,90,72.08
UISC25-041,M,11,Tagalog,Normal,93,89,88,94,92,92,91,91,93,93,93,94,94,90,92,89,92,90,93,91,91,93,90,72.08
UISC25-042,M,11,Tagalog,Normal,94,94,93,94,95,96,95,95,95,96,94,95,95,95,95,96,96,95,94,94,95,96,93,72.08
UISC25-043,F,11,Tagalog,Normal,90,91,89,93,94,95,94,95,94,94,94,94,94,92,91,89,89,90,93,92,92,93,90,72.08
UISC25-044,F,11,Tagalog,Normal,89,89,89,95,92,93,93,93,94,94,94,93,95,90,86,89,86,88,91,89,90,89,88,72.08
UISC25-045,M,11,Tagalog,Normal,92,92,90,93,95,94,94,95,95,94,94,94,95,92,92,90,91,91,91,90,90,90,89,72.08
UISC25-046,F,12,Tagalog,Normal,93,92,91,95,96,95,95,94,95,95,95,95,96,95,96,93,94,95,93,96,94,95,92,72.08
UISC25-047,M,12,Tagalog,Normal,92,91,91,92,92,91,92,91,93,92,92,93,93,92,92,92,91,93,92,94,92,93,91,72.08
UISC25-048,F,11,Tagalog,Normal,89,90,89,92,95,95,94,95,95,94,94,94,95,89,91,88,89,90,93,92,92,90,89,72.08
UISC25-049,F,11,Tagalog,Normal,93,94,92,93,91,90,89,90,93,92,96,94,92,95,94,94,93,93,94,93,89,90,92,72.08
UISC25-050,M,11,Tagalog,Normal,90,89,91,92,94,94,94,94,94,94,94,94,95,91,90,91,89,88,91,92,91,90,88,72.08
UISC25-051,M,11,Tagalog,Normal,88,89,87,92,94,95,94,93,94,95,94,95,95,91,88,89,88,90,91,91,90,90,88,72.08
UISC25-052,M,11,Tagalog,Normal,96,94,95,96,96,95,96,96,94,94,93,94,94,94,95,93,91,91,91,94,93,94,90,72.08
UISC25-053,F,11,Tagalog,Normal,93,93,91,95,94,94,94,94,94,93,94,93,94,96,93,90,91,92,93,93,93,93,91,72.08
UISC25-054,F,11,Tagalog,Normal,93,93,95,93,96,95,96,96,94,95,94,93,94,93,94,91,91,92,91,92,93,93,90,72.08
UISC25-055,F,11,Tagalog,Overweight,89,90,88,91,92,93,93,93,92,93,93,93,94,92,94,88,92,90,92,94,93,92,92,72.08
UISC25-056,M,11,Tagalog,Normal,91,89,90,93,94,93,94,94,94,94,94,92,94,89,89,89,88,90,91,89,89,88,88,72.08
UISC25-057,F,12,Tagalog,Normal,91,91,88,92,95,95,94,95,94,94,94,94,95,93,91,91,89,91,92,92,91,92,88,72.08
UISC25-058,F,11,Tagalog,Normal,93,94,92,94,95,95,94,95,95,94,95,96,95,94,96,94,95,94,92,95,94,95,91,72.08
UISC25-059,M,11,Tagalog,Normal,89,90,89,90,94,93,94,94,93,94,93,92,95,93,93,90,92,92,92,92,91,92,93,72.08
UISC25-060,F,12,Tagalog,Normal,91,92,89,95,95,94,94,95,94,93,94,93,95,93,95,90,92,93,93,94,93,93,91,72.08
UISC25-061,F,12,Tagalog,Overweight,90,89,88,93,94,94,94,95,93,93,93,93,95,92,93,89,91,91,93,92,92,91,89,72.08
UISC25-062,F,12,Tagalog,Normal,91,93,90,94,94,94,94,94,94,94,94,94,95,93,96,90,92,89,92,93,93,92,90,72.08
UISC25-063,F,12,Tagalog,Normal,92,95,93,94,96,95,95,95,94,94,94,94,95,92,96,91,92,91,91,94,93,93,89,72.08
UISC25-064,F,12,Tagalog,Normal,88,89,88,91,95,94,94,95,93,93,94,94,95,91,91,89,88,89,91,91,90,88,88,72.08
UISC25-065,F,11,Tagalog,Normal,93,91,91,89,95,95,95,95,94,94,93,93,95,92,93,88,91,92,92,94,93,93,90,72.08
UISC25-066,F,12,Tagalog,Overweight,90,89,88,93,95,95,95,95,94,94,94,94,95,93,93,89,91,94,94,94,93,94,89,72.08
UISC25-067,M,12,Tagalog,Normal,93,92,94,95,95,95,94,96,95,95,94,94,95,92,95,95,93,92,94,93,93,95,95,72.08
UISC25-068,M,11,Tagalog,Normal,89,88,90,90,94,93,94,94,94,93,94,93,94,92,95,92,92,90,93,95,95,94,90,72.08
UISC25-069,M,11,Tagalog,Normal,95,93,95,97,95,95,94,95,95,95,95,94,96,96,96,95,94,96,93,95,94,95,94,72.08
UISC25-070,M,11,Tagalog,Normal,88,90,92,91,94,95,94,93,93,95,94,94,95,89,91,93,92,89,91,90,90,90,88,72.08
UISC25-071,F,12,Tagalog,Normal,93,92,94,91,94,92,93,92,94,94,94,94,95,94,92,94,94,94,93,92,94,93,93,72.08
UISC25-072,F,11,Tagalog,Normal,93,92,92,90,96,95,95,95,95,95,95,94,95,95,95,95,94,95,94,95,93,93,92,72.08
UISC25-073,F,11,Tagalog,Normal,92,92,90,90,95,95,94,95,94,94,94,94,94,88,91,89,91,89,91,92,90,92,88,72.08
UISC25-074,F,11,Tagalog,Normal,94,94,93,95,95,94,95,96,94,95,95,94,94,96,96,95,96,96,93,94,94,96,93,72.08
UISC25-075,F,11,Tagalog,Normal,92,91,91,93,94,93,93,94,93,93,94,94,93,92,93,92,91,90,93,93,93,94,92,72.08
UISC25-076,M,12,Tagalog,Normal,93,93,93,94,96,96,96,95,96,96,96,95,96,94,96,93,94,95,91,94,94,93,94,72.08
UISC25-077,F,11,Tagalog,Normal,92,92,91,94,92,94,92,94,93,92,93,93,94,90,91,86,89,89,91,93,91,91,88,72.08
UISC25-078,M,11,Ilocano,Normal,91,91,89,90,92,90,89,89,90,88,88,87,87,88,88,90,88,87,89,89,90,89,87,72.08
UISC25-079,M,11,Ilocano,Normal,91,93,86,89,93,93,93,93,93,93,93,93,93,89,91,89,91,88,89,90,88,90,89,72.08
UISC25-080,M,11,Tagalog,Obese,85,84,82,82,89,91,89,89,91,89,89,88,88,91,93,91,92,91,90,91,86,90,91,72.08
UISC25-081,M,11,Tagalog,Normal,98,97,98,97,92,91,91,92,90,93,93,93,92,87,94,93,91,89,91,90,92,90,90,72.08
UISC25-082,F,10,Pangasinan,Normal,90,92,88,89,91,91,91,91,92,93,92,92,93,95,95,93,92,90,92,93,92,92,92,72.08
UISC25-083,F,12,Tagalog,Normal,92,91,92,93,90,92,90,92,89,88,89,89,89,93,92,92,91,89,92,93,90,92,91,72.08
UISC25-084,F,11,Tagalog,Normal,90,91,86,91,92,91,90,91,93,92,93,92,93,91,92,88,91,90,93,92,87,90,93,72.08
UISC25-085,F,11,Tagalog,Normal,91,89,90,90,91,90,90,91,93,92,93,92,93,88,91,91,92,90,93,93,93,91,92,72.08
UISC25-086,M,11,Tagalog,Normal,90,90,88,91,92,90,91,91,92,92,94,93,93,91,93,91,92,91,91,92,88,93,91,72.08
UISC25-087,F,11,Tagalog,Normal,92,94,94,95,91,92,91,92,92,93,92,92,93,96,95,93,94,92,94,94,90,94,92,72.08
UISC25-088,M,11,Tagalog,Normal,88,90,87,93,93,92,92,93,92,92,94,91,91,93,91,93,90,90,90,92,89,92,90,72.08
UISC25-089,F,11,Ilocano,Normal,89,87,90,90,91,90,90,90,89,89,88,89,90,94,93,91,88,89,92,94,91,93,92,72.08
UISC25-090,F,13,Ilocano,Normal,84,84,84,85,88,83,84,85,87,85,85,87,87,93,90,91,91,90,92,92,91,91,93,72.08
UISC25-091,F,11,Tagalog,Normal,89,89,91,90,90,89,89,90,90,88,89,87,87,91,91,91,90,91,91,89,86,88,91,72.08
UISC25-092,F,11,Tagalog,Normal,94,92,92,94,93,93,93,93,93,92,93,92,93,94,96,96,95,93,92,94,93,93,91,72.08
UISC25-093,M,11,Tagalog,Overweight,96,94,95,93,97,95,95,96,90,90,90,88,88,91,91,91,91,91,89,89,87,88,89,72.08
UISC25-094,M,11,Tagalog,Normal,81,86,81,84,85,86,87,86,87,88,87,86,87,92,93,93,94,91,92,93,88,92,91,72.08
UISC25-095,M,11,Tagalog,Normal,88,87,92,91,91,91,91,91,91,91,91,91,91,94,93,89,89,93,91,92,88,91,90,72.08
UISC25-096,M,11,Tagalog,Normal,91,90,87,91,91,92,92,91,93,93,94,93,93,94,96,96,96,93,92,93,94,95,92,72.08
UISC25-097,M,11,Tagalog,Normal,89,89,88,90,91,91,91,90,93,93,93,94,93,91,93,91,92,89,88,87,88,86,89,72.08
UISC25-098,M,11,Tagalog,Normal,88,87,89,89,88,90,88,89,88,89,88,87,87,81,84,81,82,87,87,90,87,90,89,72.08
UISC25-099,M,11,Tagalog,Normal,86,87,86,87,86,91,89,88,90,93,93,90,86,92,94,93,93,93,93,92,91,91,90,72.08
UISC25-100,F,12,Tagalog,Normal,95,95,94,93,89,89,90,90,89,89,87,87,88,89,91,89,90,89,89,89,86,90,91,72.08
UISC25-101,F,11,Tagalog,Normal,91,88,88,90,92,90,90,90,92,92,92,92,93,91,93,88,88,89,93,93,91,91,91,72.08
UISC25-102,F,12,Tagalog,Normal,91,88,89,90,91,90,91,90,90,88,87,87,89,97,96,94,93,94,95,94,91,94,94,72.08
UISC25-103,F,11,English,Normal,92,92,90,95,93,93,93,93,93,92,93,93,93,92,93,92,93,88,91,93,88,82,91,72.08
UISC25-104,F,11,Tagalog,Normal,84,84,84,83,90,89,89,89,87,86,86,86,87,85,86,85,86,85,88,95,87,89,89,72.08
UISC25-105,F,12,Ilocano,Normal,92,93,96,93,94,93,92,93,95,94,93,94,94,92,95,92,91,91,91,92,92,91,90,72.08
UISC25-106,F,12,Tagalog,Normal,90,95,94,93,87,87,86,86,89,90,89,88,87,93,94,95,94,92,95,96,95,96,95,72.08
UISC25-107,M,11,Tagalog,Obese,89,86,88,91,92,92,92,92,92,91,92,92,92,95,94,94,92,92,92,93,93,92,91,72.08
UISC25-108,F,11,Ilocano,Normal,88,87,86,85,88,87,88,87,88,87,87,88,87,90,89,89,87,89,90,91,91,90,90,72.08
UISC25-109,F,11,Tagalog,Normal,79,79,79,80,84,83,83,85,84,86,83,84,84,87,90,89,86,89,90,90,88,89,89,72.08
UISC25-110,M,12,Tagalog,Normal,90,87,88,89,93,92,92,92,92,91,91,91,91,86,87,85,85,87,89,89,89,89,90,72.08
UISC25-111,M,12,Tagalog,Wasted,91,88,88,91,91,90,90,91,91,91,91,91,91,91,91,92,88,88,92,88,91,90,90,72.08
UISC25-112,M,11,Tagalog,Overweight,90,83,87,90,92,92,92,93,91,90,92,92,92,88,90,89,90,88,91,90,88,90,90,72.08
UISC25-113,F,11,Tagalog,Normal,94,91,88,91,92,90,90,91,93,92,92,93,92,93,90,89,90,91,92,92,86,91,91,72.08
UISC25-114,F,11,Tagalog,Normal,93,93,91,91,92,91,91,91,94,93,92,92,93,95,93,93,91,92,92,94,92,93,91,72.08
UISC25-115,F,11,Tagalog,Normal,89,89,92,89,90,90,90,90,93,93,93,93,93,90,93,91,87,88,92,92,93,90,91,72.08
UISC25-116,M,11,Tagalog,Overweight,86,90,92,89,93,92,93,92,92,91,92,92,92,88,91,92,88,89,90,90,89,90,91,72.08
UISC25-117,F,11,Tagalog,Normal,89,90,85,87,87,86,85,87,86,85,85,85,87,92,91,90,90,89,90,92,88,90,91,72.08
UISC25-118,F,11,Tagalog,Normal,88,89,88,89,91,90,90,91,93,92,93,93,93,90,91,89,87,89,91,91,90,90,90,72.08
UISC25-119,M,11,Tagalog,Overweight,94,94,93,95,95,94,95,96,94,95,95,94,94,96,96,95,96,96,93,94,94,96,93,72.08
UISC25-120,F,11,Tagalog,Normal,92,92,90,91,95,95,94,96,94,94,94,94,94,88,91,89,91,89,91,92,90,92,88,72.08
UISC25-121,M,11,Tagalog,Normal,90,90,87,91,92,90,90,91,92,92,94,93,93,91,93,91,92,91,91,92,88,93,91,72.08
UISC25-122,F,11,Tagalog,Normal,89,91,89,92,95,95,94,95,95,94,94,94,95,89,91,88,89,90,93,92,92,90,89,72.08
